"ID";"LuchthavensHerkomstBestemming";"Perioden";"TotaalAantalPassagiers_1";"PassagiersAangekomenInNederland_2";"PassagiersVertrokkenUitNederland_3"
"18322";"A043775";"2020JJ00";"  134931";"   61400";"   73531"
"18323";"A043775";"2021JJ00";"   81705";"   38689";"   43016"
"18324";"A043775";"2022JJ00";"  394160";"  191184";"  202976"
"18325";"A043776";"1998JJ00";"  454910";"  226595";"  228315"
"18326";"A043776";"1999JJ00";"  465180";"  232222";"  232958"
"18327";"A043776";"2000JJ00";"  330090";"  163544";"  166546"
"18328";"A043776";"2001JJ00";"  436366";"  215830";"  220536"
"18329";"A043776";"2002JJ00";"  675540";"  333565";"  341975"
"18330";"A043776";"2003JJ00";"  718093";"  356501";"  361592"
"18331";"A043776";"2004JJ00";"  652124";"  322788";"  329336"
"18332";"A043776";"2005JJ00";"  595838";"  295051";"  300787"
"18333";"A043776";"2006JJ00";"  636889";"  317325";"  319564"
"18334";"A043776";"2007JJ00";"  668103";"  336161";"  331942"
"18335";"A043776";"2008JJ00";"  594269";"  296626";"  297643"
"18336";"A043776";"2009JJ00";"  546017";"  276781";"  269236"
"18337";"A043776";"2010JJ00";"  555978";"  286551";"  269427"
"18338";"A043776";"2011JJ00";"  635716";"  322761";"  312955"
"18339";"A043776";"2012JJ00";"  678519";"  339860";"  338659"
"18340";"A043776";"2013JJ00";"  750856";"  376606";"  374250"
"18341";"A043776";"2014JJ00";"  869781";"  439189";"  430592"
"18342";"A043776";"2015JJ00";" 1029637";"  521503";"  508134"
"18343";"A043776";"2016JJ00";" 1068834";"  534879";"  533955"
"18344";"A043776";"2017JJ00";" 1074203";"  539979";"  534224"
"18345";"A043776";"2018JJ00";" 1083219";"  542388";"  540831"
"18346";"A043776";"2019JJ00";" 1096867";"  541433";"  555434"
"18347";"A043776";"2020JJ00";"  262910";"  129554";"  133356"
"18348";"A043776";"2021JJ00";"       .";"       .";"       ."
"18349";"A043776";"2022JJ00";"  605428";"  306263";"  299165"
"18350";"A043777";"1998JJ00";" 2124679";" 1048778";" 1075901"
"18351";"A043777";"1999JJ00";" 2233541";" 1097729";" 1135812"
"18352";"A043777";"2000JJ00";" 2326133";" 1151678";" 1174455"
"18353";"A043777";"2001JJ00";" 2133129";" 1067778";" 1065351"
"18354";"A043777";"2002JJ00";" 2043420";" 1021685";" 1021735"
"18355";"A043777";"2003JJ00";" 2049554";" 1025866";" 1023688"
"18356";"A043777";"2004JJ00";" 2005314";" 1006055";"  999259"
"18357";"A043777";"2005JJ00";" 1894076";"  946486";"  947590"
"18358";"A043777";"2006JJ00";" 1846327";"  919330";"  926997"
"18359";"A043777";"2007JJ00";" 1798575";"  895628";"  902947"
"18360";"A043777";"2008JJ00";" 1707600";"  849976";"  857624"
"18361";"A043777";"2009JJ00";" 1511941";"  754558";"  757383"
"18362";"A043777";"2010JJ00";" 1333047";"  663171";"  669876"
